18
958 1763
791 166 366
639 86 641
594 762 821
605 573 316
407 773 489
135 605 259
408 194 961
683 369 834
170 356 176
527 31 865
150 23 897
499 324 368
475 257 483
175 229 973
496 54 303
213 593 203
847 722 259
385 293 310
221 538 765
38 4 939
611 219 390
119 17 189
481 196 602
277 132 891
823 294 752
778 554 756
828 738 341
253 559 93
655 114 647
202 215 155
138 487 954
503 586 935
375 522 926
660 380 484
382 639 754
673 795 542
566 546 917
180 207 687
808 310 25
79 748 315
451 766 72
836 329 883
630 85 641
687 663 362
788 178 277
164 711 820
787 296 463
803 362 843
256 384 231
697 301 387
311 352 23
599 541 687
839 260 989
322 771 159
764 471 893
42 502 10
847 651 130
312 49 970
448 136 919
560 647 577
641 485 745
326 250 546
459 829 253
90 830 219
656 560 438
478 471 210
25 66 909
117 675 824
178 566 725
207 391 971
179 750 19
727 213 34
255 695 77
550 702 178
426 840 565
652 402 187
133 207 339
425 107 855
715 441 848
590 633 617
256 428 542
791 195 765
54 406 396
841 638 153
233 695 783
40 626 709
58 627 742
209 276 103
794 169 382
468 433 98
295 491 821
503 164 223
839 257 597
480 213 992
376 546 281
612 691 41
659 822 643
191 394 125
775 312 160
624 576 829
527 422 229
328 280 746
245 804 966
133 129 589
587 246 659
491 374 826
444 693 639
251 190 149
514 603 191
774 679 170
408 237 663
381 240 812
463 377 84
454 655 787
92 206 77
738 672 439
30 515 280
117 724 541
69 331 66
84 137 732
130 123 363
191 546 173
750 701 631
341 801 480
563 151 777
101 493 778
372 386 490
58 824 905
840 281 515
63 784 711
4 357 701
324 687 770
48 816 8
143 486 196
114 179 455
274 308 185
407 117 226
711 373 445
789 34 629
774 780 94
488 205 75
519 102 70
35 820 734
4 537 737
383 452 276
384 245 743
454 314 209
247 377 826
53 114 923
343 196 611
456 680 757
840 400 663
820 779 259
48 339 342
221 838 930
606 716 932
436 554 627
318 546 692
553 147 808
741 256 728
655 54 909
678 190 707
766 401 423
326 543 331
460 675 729
278 90 398
249 457 9
411 75 125
541 465 247
144 508 514
123 830 596
97 724 462
98 694 801
215 444 646
24 795 622
540 102 482
643 82 530
772 537 395
111 82 393
784 241 35
351 142 463
655 710 148
737 203 424
749 612 628
492 265 682
607 620 532
28 256 6
145 274 556
163 543 296
221 697 423
415 421 325
800 717 860
93 611 1000
509 2 284
385 135 154
672 383 833
115 442 63
483 560 327
253 641 568
379 637 528
441 642 878
142 32 254
692 648 5
638 836 48
308 698 982
598 367 445
301 779 364
835 533 258
285 91 811
286 513 679
53 431 285
367 470 845
220 767 169
541 330 42
573 115 30
561 790 447
150 712 744
252 523 974
769 645 422
218 239 915
692 451 231
541 370 642
381 835 938
502 538 395
17 160 122
214 362 488
93 444 176
582 838 677
788 14 138
749 792 189
491 480 338
788 637 108
283 468 753
313 369 196
374 624 762
343 746 688
837 217 960
667 791 472
431 425 993
833 424 544
557 794 438
834 552 157
706 588 82
293 616 544
406 598 814
598 317 269
762 442 341
474 706 618
789 31 406
694 367 835
294 162 890
644 161 17
467 42 32
85 270 92
100 496 8
815 799 768
309 609 614
528 508 587
601 163 649
383 65 124
833 652 268
214 733 363
488 366 868
635 106 805
563 638 883
298 405 524
699 743 1000
164 695 574
780 252 455
95 753 62
245 671 156
164 810 678
132 350 123
666 525 970
204 65 559
793 179 246
820 694 805
195 431 542
729 350 498
256 610 150
255 16 673
271 604 44
606 607 92
61 134 580
691 769 5
787 566 7
143 844 381
841 830 54
397 814 545
202 758 905
780 61 827
791 84 310
149 517 882
613 391 356
758 486 75
593 605 413
334 768 114
826 456 600
717 627 231
782 802 700
425 676 12
445 194 261
75 448 765
253 750 134
528 288 543
815 130 857
320 119 777
703 598 82
8 343 101
317 662 142
305 505 337
383 405 980
774 545 644
486 362 707
811 633 631
205 349 44
722 588 853
453 587 937
575 256 588
72 749 479
349 726 534
425 133 788
746 170 751
710 747 399
324 811 439
314 529 403
58 386 400
837 336 32
529 430 352
237 747 24
62 165 925
154 495 746
456 590 353
123 52 339
458 549 322
584 176 197
411 519 941
18 807 918
423 473 400
731 134 488
772 720 951
432 103 988
436 843 487
274 459 692
799 790 519
506 509 642
241 130 660
39 811 615
529 111 410
446 441 498
509 694 830
346 731 102
440 790 266
453 78 313
179 547 42
601 322 848
825 64 284
400 760 156
150 497 677
277 624 160
607 203 445
628 262 811
514 522 453
454 97 305
198 55 750
714 5 139
19 276 860
211 828 131
679 190 276
288 252 246
593 800 841
769 820 863
304 585 119
35 324 623
284 53 655
124 549 514
87 404 805
112 394 424
157 500 628
65 274 910
492 721 767
151 675 588
299 11 169
175 318 988
121 64 479
387 555 542
120 246 420
630 809 418
673 283 417
74 464 519
25 818 448
505 572 64
513 69 919
579 495 684
629 227 661
436 748 458
632 761 92
216 405 894
66 835 796
571 198 848
106 179 712
400 398 662
493 678 546
196 328 141
274 811 894
718 75 286
436 652 71
431 644 229
335 803 622
844 32 593
135 684 440
306 215 801
332 841 91
103 283 982
745 708 806
703 741 72
304 89 757
650 492 136
392 98 273
47 534 811
42 643 693
426 266 611
374 424 785
123 828 92
147 540 579
188 302 462
756 641 427
708 400 403
773 361 116
506 32 69
435 843 879
322 90 270
184 338 8
828 153 202
519 358 463
707 525 900
837 556 76
781 71 497
297 328 327
247 567 804
436 708 40
400 500 421
396 72 827
630 369 549
108 175 923
252 445 624
706 571 826
592 66 24
615 400 527
704 515 768
324 472 236
79 563 880
834 79 257
746 143 184
451 688 427
429 225 777
202 748 509
195 695 576
803 654 351
676 310 825
345 37 469
612 177 359
766 789 110
40 616 207
667 83 718
843 320 990
688 36 934
130 387 334
815 71 397
265 324 41
412 657 408
550 484 161
86 477 878
426 542 253
760 495 305
748 377 594
213 11 431
811 599 449
622 254 49
452 176 259
203 340 266
83 694 241
601 452 948
613 485 88
582 141 472
526 533 252
109 650 809
499 283 141
149 515 893
69 491 814
650 635 442
727 362 659
813 446 175
286 202 228
528 802 472
166 5 243
626 783 76
846 77 379
180 826 746
87 22 668
72 654 877
763 48 468
660 506 43
592 394 629
620 403 53
502 641 875
293 59 662
541 667 867
610 29 455
460 665 319
781 281 471
212 398 382
845 612 383
770 51 992
308 376 274
41 594 669
733 159 612
648 88 773
97 400 47
430 657 382
357 14 9
438 157 231
434 814 688
817 728 815
550 813 408
24 546 509
482 171 677
511 690 512
277 722 960
453 647 397
784 104 483
15 269 998
642 622 960
250 825 965
493 757 27
710 254 73
364 524 366
673 210 859
166 96 548
687 556 561
711 493 616
493 713 711
191 342 693
564 455 814
824 760 602
371 527 758
2 267 792
789 218 644
505 135 741
712 715 39
581 761 244
444 25 476
172 387 920
477 498 37
808 12 380
756 102 428
156 622 723
791 809 212
346 172 236
392 215 570
751 393 164
259 275 262
739 840 564
17 715 327
388 151 761
574 314 538
374 256 889
260 280 79
341 533 676
17 472 67
126 351 615
101 673 389
711 568 595
835 255 915
646 497 358
848 684 162
373 660 662
11 716 363
277 743 400
617 81 732
533 847 420
497 357 11
446 350 164
355 539 871
249 593 730
743 742 23
403 124 523
827 453 120
282 74 512
490 811 805
698 368 613
163 86 225
673 682 227
348 93 473
788 659 485
44 429 151
585 495 247
538 656 516
838 805 954
292 173 419
744 830 858
558 209 631
282 75 157
29 80 353
434 503 933
393 33 674
460 103 656
773 234 324
217 314 997
696 277 503
286 753 595
418 485 736
554 312 74
126 265 736
697 442 393
324 671 977
369 126 529
572 375 790
183 810 293
46 62 458
782 534 219
637 612 440
782 218 670
340 145 872
147 442 937
58 698 538
272 555 692
283 511 616
424 385 420
102 727 577
189 217 910
120 222 93
610 410 463
787 46 29
69 821 376
543 574 575
91 565 243
663 665 542
280 822 117
825 328 75
354 742 609
25 51 434
444 186 129
787 506 996
577 206 433
543 490 210
274 368 983
300 165 294
28 755 859
253 463 510
231 689 735
247 653 609
760 231 554
740 576 834
312 363 700
222 804 521
245 809 491
256 175 420
606 325 47
84 432 556
196 397 440
7 161 954
619 150 624
43 564 896
605 57 884
479 113 998
575 261 411
376 364 210
628 179 839
587 253 907
454 704 870
547 714 958
406 660 180
702 656 463
213 441 257
331 434 767
374 683 515
381 152 679
117 622 481
743 476 736
682 512 923
756 470 45
398 7 700
332 112 992
378 467 717
660 482 725
732 654 915
809 572 142
256 468 748
563 166 277
691 568 91
1 97 228
126 836 379
14 618 590
831 515 468
461 262 499
281 201 723
770 201 592
660 658 219
364 415 90
193 817 898
705 507 19
493 439 474
575 479 151
318 698 491
813 13 436
92 748 333
387 237 469
798 419 693
617 720 369
43 288 62
295 258 548
187 692 568
817 662 421
613 679 431
635 395 349
514 802 385
506 491 845
435 683 20
463 181 487
300 131 321
717 116 952
320 620 284
620 403 598
36 146 67
610 705 346
843 490 889
803 646 405
328 778 976
267 417 537
59 691 440
532 829 453
748 56 904
811 310 507
531 44 775
551 661 814
738 457 241
301 175 343
843 523 343
29 49 781
335 423 308
343 187 387
839 225 259
535 527 741
599 276 413
680 460 231
266 804 222
581 388 333
461 635 821
85 255 140
210 157 112
722 108 674
35 299 461
96 19 849
403 470 328
162 80 1
690 688 623
343 666 890
170 315 930
401 600 808
335 13 454
667 425 743
285 260 190
432 147 6
581 713 39
718 629 611
142 137 540
84 496 602
698 631 661
237 196 102
376 112 745
229 264 423
108 422 428
169 508 102
170 67 398
414 82 570
636 41 935
145 113 761
225 809 621
453 93 275
205 819 102
447 583 853
531 547 794
430 595 985
204 473 993
161 289 26
17 342 813
648 492 820
502 99 325
502 471 105
846 124 328
207 119 63
736 298 206
773 774 207
306 558 970
219 408 990
382 364 385
423 846 24
103 151 427
834 370 723
785 766 786
834 176 682
303 712 9
697 500 705
444 199 678
139 273 111
656 742 258
220 646 539
576 462 683
41 312 726
752 541 841
153 775 314
616 601 914
482 331 301
279 623 388
87 190 984
234 488 214
225 787 149
625 712 679
340 481 126
796 97 644
496 278 475
338 389 642
142 758 696
350 582 313
583 133 749
270 779 193
310 73 604
615 515 136
776 11 428
575 557 517
44 342 991
28 486 518
186 605 271
823 610 77
304 170 747
415 221 751
492 88 583
403 423 869
797 259 92
112 625 934
826 252 92
328 665 958
110 660 257
180 644 586
97 425 574
189 837 564
214 1 305
330 237 72
175 813 251
362 376 7
561 573 817
747 197 11
502 366 348
466 554 680
689 337 332
268 382 832
68 626 266
335 401 611
84 88 47
546 91 600
730 722 261
808 790 786
766 491 987
90 271 279
80 124 774
475 356 692
157 741 573
733 753 35
111 41 94
256 221 540
617 703 523
578 428 861
509 462 435
380 599 473
165 361 736
234 360 868
383 539 189
473 380 516
289 210 999
570 294 795
326 398 458
585 553 723
383 732 944
551 703 338
640 844 101
102 679 567
346 492 636
551 842 423
16 621 642
747 680 391
632 557 297
760 369 81
838 67 344
740 124 399
260 333 583
764 174 605
389 686 608
556 244 300
350 243 589
85 25 79
8 662 271
840 634 104
664 437 396
654 642 825
755 788 612
673 452 560
504 559 127
648 826 923
599 529 612
612 393 399
126 638 307
431 290 607
363 475 497
16 549 285
405 94 596
310 671 631
404 546 820
152 372 247
324 494 834
239 133 748
158 284 120
99 430 943
184 102 601
803 655 388
744 310 929
213 759 436
420 185 391
492 338 58
751 679 848
395 354 773
403 451 396
732 527 505
389 147 429
110 751 813
511 304 668
703 11 795
377 831 971
383 847 969
553 246 135
655 171 407
682 766 662
728 88 255
117 567 660
325 188 35
346 296 13
806 804 147
802 77 711
268 779 444
750 721 660
538 762 335
420 180 381
244 148 403
24 359 260
214 364 813
124 697 43
791 131 824
299 514 211
789 511 527
688 195 650
845 150 164
135 170 350
263 453 819
250 61 179
822 804 730
585 371 401
218 172 383
228 408 403
686 328 207
411 27 517
586 756 842
167 165 341
179 388 250
833 517 850
342 407 330
402 457 306
437 809 918
768 454 255
571 438 23
537 225 687
572 398 676
424 420 15
296 520 593
801 596 135
696 628 647
55 247 636
252 827 420
664 181 59
846 135 442
219 737 178
289 201 659
391 657 888
530 500 276
355 389 12
281 301 173
146 305 797
519 31 824
306 2 331
238 4 48
238 230 249
77 380 595
167 259 469
843 645 54
69 341 325
404 749 742
358 379 989
754 506 730
750 253 889
756 361 76
453 529 537
806 78 64
652 771 195
782 333 314
69 611 614
168 471 590
780 183 551
467 649 78
87 200 842
474 468 635
33 455 371
552 749 26
464 728 760
360 406 727
602 766 832
743 585 697
206 846 563
175 580 979
651 95 296
194 154 17
168 839 966
780 123 231
392 9 866
540 371 567
269 643 684
290 753 468
229 266 929
103 205 260
234 9 18
579 182 171
241 75 208
781 80 160
828 374 211
747 59 572
336 751 84
737 86 37
594 258 683
34 271 478
511 564 62
599 802 362
71 619 647
76 150 981
64 80 17
15 776 500
510 676 519
635 696 91
316 155 913
754 129 691
700 743 654
367 848 739
312 650 245
176 313 115
443 219 944
413 155 209
210 405 721
429 71 577
203 802 887
992 1655
819 595 262
956 826 912
808 180 31
500 864 414
210 616 226
593 139 241
677 822 981
439 939 895
302 892 385
326 202 709
711 161 835
94 242 393
474 335 73
381 27 845
609 27 501
424 670 891
637 770 286
443 455 740
369 470 827
918 712 438
764 533 715
269 916 493
421 301 680
625 35 832
128 681 809
721 419 349
480 354 134
282 621 183
41 832 529
956 316 560
775 183 391
936 920 866
575 532 732
79 247 560
199 123 579
301 199 624
28 423 688
461 327 617
41 794 750
579 343 295
265 626 953
345 398 363
58 870 119
15 480 790
737 550 556
936 31 75
615 884 565
157 851 142
38 857 568
561 114 55
78 542 926
428 258 372
960 20 202
596 417 228
612 563 72
146 161 223
70 794 902
967 765 833
23 751 798
117 900 592
962 920 124
803 549 282
844 799 68
604 875 356
56 878 302
233 802 358
605 8 331
774 93 826
747 77 718
113 767 200
74 379 377
333 188 74
670 708 586
872 556 941
113 760 559
862 515 359
984 62 184
600 757 446
545 926 489
989 205 152
157 923 852
367 28 393
907 818 988
363 830 939
481 393 179
95 164 575
318 610 18
862 665 126
39 933 277
606 553 381
760 206 919
623 401 851
111 238 278
487 766 963
320 72 697
750 194 864
477 316 996
896 545 723
256 935 519
390 306 243
723 614 241
546 922 335
354 514 735
138 740 573
400 586 946
78 359 586
3 142 118
597 207 188
76 258 728
828 719 192
451 135 920
191 148 260
350 610 902
144 796 959
531 169 735
388 764 666
497 929 506
563 772 766
868 605 385
241 605 697
733 700 885
594 151 548
115 18 255
589 172 822
726 472 984
792 289 87
47 860 932
535 325 653
665 905 424
507 842 895
717 468 40
638 757 714
28 724 224
571 655 448
568 882 588
556 371 133
506 75 896
989 664 562
626 449 887
865 557 310
562 149 352
36 388 772
124 484 619
439 464 461
25 364 376
168 500 803
569 576 646
19 84 135
373 30 690
106 240 204
189 25 725
962 673 651
852 5 481
64 580 438
126 880 208
414 650 414
734 513 697
512 141 350
923 247 57
641 703 614
471 33 569
638 128 472
893 57 153
595 569 381
317 19 483
809 682 428
819 459 80
130 180 456
24 6 653
858 987 131
970 133 319
308 742 552
984 641 500
615 491 919
588 924 868
486 331 354
728 41 680
488 527 507
451 433 245
177 275 544
621 638 429
149 57 980
510 145 854
194 676 828
963 835 505
593 671 156
108 581 373
603 526 938
957 357 207
265 153 907
883 374 902
795 762 85
717 348 842
105 433 670
715 729 626
150 123 727
812 343 892
251 362 815
89 203 306
782 254 300
471 880 754
623 642 295
854 374 321
689 496 853
246 18 378
239 755 448
252 742 376
314 777 661
502 256 581
238 662 142
221 237 248
721 425 865
286 142 705
237 36 459
92 390 487
506 444 800
690 986 832
97 527 529
929 466 363
741 861 486
180 989 780
700 57 159
221 368 146
273 600 997
509 716 24
155 923 53
214 209 933
347 44 298
639 962 889
688 520 739
934 260 541
27 82 782
848 583 366
131 256 709
401 408 270
576 363 499
799 577 229
790 494 231
392 708 406
897 529 473
675 580 291
199 275 270
537 165 545
698 656 251
539 845 332
113 169 506
695 512 315
882 222 992
899 98 128
870 604 82
465 511 269
843 238 805
141 501 840
407 509 32
380 285 544
774 240 482
8 34 467
883 689 840
878 61 516
218 672 342
569 435 754
210 233 501
518 838 467
216 502 600
787 370 306
713 102 288
228 204 361
232 76 589
557 639 621
571 724 409
181 297 290
461 153 856
724 852 643
683 485 865
463 264 330
744 382 166
726 77 773
960 410 647
651 812 29
954 366 9
380 606 372
519 975 98
445 238 641
762 447 183
619 831 867
574 656 412
885 794 727
34 568 182
188 248 485
992 14 648
125 612 12
301 4 822
223 793 264
787 750 596
988 449 658
851 733 685
42 380 128
345 897 683
850 172 460
966 661 884
2 466 714
1 855 595
239 621 312
122 144 636
208 555 364
341 146 66
916 823 64
604 907 241
384 301 650
959 334 368
284 974 839
492 740 348
25 68 502
35 912 940
616 41 656
848 167 481
838 33 521
126 271 805
271 665 581
260 911 441
534 464 131
847 925 172
548 797 929
143 860 182
750 202 802
246 63 743
518 510 166
912 89 231
839 39 669
726 104 36
697 902 17
257 881 250
639 163 686
389 60 504
280 142 173
320 757 744
880 539 402
116 675 312
805 277 834
237 900 23
691 800 548
387 899 806
125 99 850
741 974 794
444 77 240
267 468 886
439 937 216
30 526 571
192 310 385
224 829 109
305 784 269
551 257 746
477 34 12
925 222 775
707 907 316
956 625 253
351 5 205
632 29 566
744 150 364
632 313 344
241 541 224
374 166 738
203 589 142
454 304 907
205 412 801
11 796 690
662 457 358
18 315 708
987 435 215
50 402 142
660 656 626
290 27 9
971 368 61
407 381 2
812 270 888
253 263 610
109 616 142
322 944 634
177 850 275
209 469 388
731 656 285
573 934 564
467 98 622
74 346 317
905 170 21
830 281 881
80 134 30
570 815 323
988 163 905
796 353 957
563 612 95
494 957 759
445 434 62
862 567 712
297 799 202
44 900 742
18 621 580
512 660 635
339 567 2
423 8 423
37 259 270
575 473 602
992 410 93
141 773 569
100 169 943
875 227 499
209 841 464
389 746 187
838 545 591
974 255 842
316 383 129
113 282 292
516 352 884
621 741 455
473 54 311
756 329 694
60 120 61
111 709 87
474 203 841
551 220 111
11 813 718
667 442 738
486 908 772
546 939 379
485 48 725
973 767 853
835 330 918
880 779 767
115 662 630
32 924 460
924 127 144
17 450 1
574 297 541
512 206 528
741 711 981
828 60 871
494 951 377
676 168 991
723 488 769
738 953 726
536 895 298
502 232 13
349 970 519
732 519 240
610 452 909
130 123 71
46 792 879
905 721 601
392 78 82
884 713 305
520 288 145
436 687 817
755 894 610
187 520 609
962 501 313
609 333 629
750 118 15
695 440 775
57 610 400
961 542 34
962 200 136
888 985 477
