17
944 811
412 126 947
43 309 -223
507 671 -635
644 807 693
659 105 -487
2 376 502
339 43 -840
82 779 -625
596 270 475
391 816 -403
837 659 859
4 735 -859
148 22 -724
480 59 171
185 189 -934
33 32 31
456 490 -11
711 33 -790
28 215 -352
830 520 503
474 203 58
208 36 461
110 654 902
515 338 -236
808 136 -8
98 266 -406
257 602 944
520 800 -223
41 140 -421
447 443 -687
663 406 117
343 509 -750
290 101 -147
50 413 -567
613 124 602
57 108 -503
376 280 851
352 114 538
627 555 -296
845 750 664
289 678 186
780 506 -568
507 326 -402
625 251 -335
489 740 42
203 116 -289
795 829 -935
594 340 394
697 77 -506
320 285 -530
367 152 491
480 607 765
94 477 -829
400 675 766
182 676 -211
644 199 92
74 570 110
763 184 44
278 217 267
358 394 -18
53 486 -748
801 829 -674
475 537 13
294 489 715
242 406 -617
618 253 95
361 338 803
448 187 419
663 597 799
812 370 -261
657 572 -373
83 455 983
512 212 -756
488 24 -766
686 756 371
508 513 -822
246 547 -88
393 57 -771
562 841 949
642 699 -115
180 839 -795
137 771 -486
455 644 532
176 822 302
746 237 779
468 422 346
332 558 531
780 523 568
585 731 827
544 381 -436
650 434 350
159 143 -691
436 818 84
256 1 -180
827 72 66
236 389 73
445 458 -481
346 431 517
283 302 893
355 503 -265
515 379 -637
871 738 561
276 827 -253
322 605 582
784 1 787
321 48 -182
186 672 -318
231 404 299
818 515 -570
210 625 -904
624 681 413
354 270 -62
62 826 981
626 546 -686
107 129 -641
454 735 -9
98 590 606
518 35 -130
474 356 170
247 179 708
311 687 -687
552 602 814
498 673 263
270 174 488
314 318 685
428 842 927
99 404 -101
677 828 835
118 597 -471
155 796 58
338 215 85
317 666 -394
272 379 987
18 404 153
490 525 644
201 301 -951
85 472 -113
90 719 249
170 21 -108
527 677 -645
108 842 -880
459 447 -41
262 286 1
349 457 -352
469 608 634
416 652 -784
860 853 -334
131 525 -38
186 622 744
143 192 505
505 227 902
444 296 478
711 602 -959
873 142 -65
607 137 23
648 573 815
9 622 326
1 330 -239
568 756 -69
705 305 422
2 518 -310
310 270 263
141 147 -510
203 627 -599
424 67 317
766 220 547
34 644 613
617 44 -139
251 514 569
216 769 -950
509 82 957
428 24 -52
488 511 776
310 294 -170
720 410 -260
706 842 879
8 627 385
517 83 589
119 322 422
641 177 710
330 261 -778
412 73 -577
857 588 473
243 816 -907
123 419 -384
214 826 69
16 483 -267
257 787 -143
841 829 -743
745 691 724
79 333 -379
308 526 -528
568 611 -777
198 1 566
218 227 629
481 29 181
537 722 -145
226 269 966
580 460 44
503 399 179
256 80 768
92 697 -422
263 499 -825
283 32 16
44 443 521
508 395 946
508 270 376
553 704 -367
439 55 -541
266 557 -187
396 296 91
863 745 -545
316 850 -794
774 36 -332
215 440 820
872 59 566
671 651 -449
344 615 48
533 237 762
668 267 635
438 573 -382
780 683 -925
508 53 -296
59 643 938
116 517 118
179 88 849
515 260 -69
425 525 408
75 574 890
62 212 -490
149 859 922
302 612 906
661 93 -385
702 474 538
652 797 829
385 737 92
635 777 51
331 250 129
630 639 590
798 672 -928
792 474 465
675 188 -486
594 574 562
65 662 -601
278 408 419
541 867 -286
793 233 -407
769 41 957
802 277 208
547 179 -489
319 715 837
74 486 668
731 31 -248
325 107 -81
502 260 128
745 89 -693
726 801 745
384 553 -591
182 168 -514
633 109 -183
173 589 931
819 368 560
106 198 -736
837 545 560
724 26 791
138 522 -35
854 89 -995
86 608 -45
785 39 33
499 314 -758
589 763 54
353 646 -608
792 603 -397
369 341 -9
819 668 -659
483 317 -765
587 137 784
378 650 29
791 676 803
196 333 942
54 28 924
435 357 291
573 703 56
429 827 -762
220 399 -646
645 708 650
568 593 -577
78 828 -372
186 839 -364
627 504 154
409 505 320
109 243 347
597 601 683
28 374 -259
436 497 125
285 64 270
763 304 312
594 862 -591
766 434 -77
286 80 -597
299 362 -461
310 790 614
773 320 -574
182 500 256
627 31 836
641 701 306
86 465 -337
578 576 366
590 548 884
77 126 -243
317 71 -850
200 604 -149
285 454 205
571 38 562
402 776 -556
813 334 136
153 866 -685
61 8 352
663 145 -26
405 716 -511
629 229 575
469 685 589
60 144 567
637 206 579
525 144 -559
259 783 -624
480 209 -477
78 422 -588
372 273 989
289 270 -860
494 6 459
517 125 -665
504 417 -436
414 392 -219
431 729 -675
55 183 -714
197 547 373
846 605 -356
794 790 984
657 805 863
164 521 -663
175 511 -418
390 59 -476
820 783 -463
803 136 330
740 807 -287
154 641 236
259 786 147
659 403 -332
550 252 -662
20 294 56
9 291 296
225 651 597
476 310 250
251 30 -760
330 374 100
507 844 767
631 519 -23
694 637 -360
727 221 355
376 508 978
413 597 755
583 126 -157
686 18 503
653 125 2
272 721 -100
106 732 418
593 630 750
723 667 -800
816 484 366
397 278 -622
278 455 -734
622 656 199
667 806 -342
820 605 995
27 286 -257
552 329 -537
331 554 -419
267 22 33
843 193 977
386 725 807
823 641 722
786 85 -415
155 412 -266
276 508 -511
857 534 396
543 31 -115
330 263 427
625 547 -962
195 612 -573
41 419 170
47 773 -157
240 617 282
515 581 -778
345 547 -580
157 838 46
582 497 -22
468 497 927
139 270 -460
119 753 290
317 612 -6
136 153 -597
505 101 -876
241 544 -861
357 139 982
481 436 375
98 541 -696
554 768 710
384 804 -927
851 4 -654
309 75 -348
834 314 149
853 356 -636
827 771 866
727 633 170
237 127 47
284 69 -305
321 498 -580
263 5 -997
697 463 970
243 724 709
214 300 749
383 328 -502
424 262 -793
89 485 140
369 872 -841
68 313 -253
363 214 -686
443 135 158
562 615 914
435 292 746
572 731 -871
791 108 93
327 585 -281
473 703 272
785 732 886
655 251 -162
839 620 638
348 722 -414
102 655 825
753 299 477
11 620 189
668 387 887
534 302 -119
536 46 126
445 118 -664
602 826 -145
97 677 646
548 391 784
237 817 487
181 524 13
268 580 726
688 760 316
10 366 129
536 827 414
663 665 858
636 303 629
760 742 843
283 383 393
106 486 710
74 517 916
404 407 818
748 820 147
816 241 -11
615 233 -866
470 836 -342
469 787 799
385 146 981
506 346 -161
39 361 449
96 90 376
700 741 -297
471 561 -331
523 457 -452
762 581 259
850 693 -532
169 849 668
256 75 -535
814 609 -416
778 677 -117
189 791 71
868 548 -792
560 832 -453
367 216 422
379 518 703
484 212 -832
869 832 -238
800 454 900
79 625 -707
414 398 94
340 48 626
248 569 -800
575 707 826
852 285 -27
858 797 381
654 71 794
273 397 -583
556 201 -786
127 6 -836
234 35 -533
434 862 -599
499 676 992
23 398 682
89 516 968
458 422 -406
261 314 -545
733 553 115
321 720 -811
31 649 -693
83 555 -757
818 257 295
562 790 768
196 786 464
730 554 1000
540 658 551
823 128 954
362 658 -50
412 842 1
714 490 288
312 283 -947
823 460 332
823 836 -876
202 250 234
166 481 -423
312 260 158
544 737 3
496 139 489
722 498 177
546 706 -326
603 652 603
844 780 -999
535 221 898
344 536 -74
139 616 455
662 461 104
383 171 -767
212 89 790
722 506 -555
161 409 258
246 512 -172
73 681 77
2 573 -807
453 632 681
56 532 -12
8 722 263
101 415 299
167 357 212
328 485 688
620 429 674
404 604 882
221 456 -742
142 593 -142
155 352 611
401 646 149
148 57 -442
615 728 680
723 366 397
140 283 343
494 498 962
349 499 141
566 729 -144
136 534 -174
493 631 -773
414 82 620
331 433 -243
135 346 807
265 823 912
864 589 582
161 527 -28
55 11 -255
541 98 973
314 633 128
104 62 405
240 634 -763
828 102 562
420 412 789
196 516 431
600 717 443
189 56 499
175 452 444
539 816 -327
236 607 164
333 531 278
746 859 -907
3 347 119
822 753 118
726 116 -158
523 518 -966
870 109 -845
257 503 553
852 350 699
501 689 347
399 229 972
851 517 -606
475 658 322
83 49 964
800 783 -60
52 79 -627
471 736 -608
156 465 -449
242 858 -39
738 573 835
56 711 -99
522 573 423
354 681 -589
217 301 379
482 38 39
871 494 282
565 87 522
840 622 33
83 181 730
242 366 -180
851 812 -175
255 371 -776
219 398 -351
231 274 122
324 443 290
465 354 521
450 291 627
636 815 975
219 562 -20
338 646 343
576 252 864
146 544 -388
313 360 -430
417 238 708
469 814 821
523 123 515
27 150 -882
757 384 -268
80 277 -334
5 83 -298
349 384 -531
300 110 395
291 861 410
207 732 574
172 554 -477
351 528 -224
899 964
699 748 11
66 482 366
33 160 -554
884 697 -191
296 435 525
385 513 -129
153 448 -704
408 351 -217
151 573 136
542 273 796
47 161 118
734 755 -367
538 15 -866
463 85 485
233 535 984
20 39 -16
327 362 504
256 265 -996
374 149 -158
266 572 304
352 344 433
435 580 -161
675 516 792
113 879 848
60 479 867
668 255 -192
275 484 4
437 335 -888
117 745 -728
605 838 468
427 26 -893
366 896 -670
490 453 -304
862 722 102
730 541 531
621 779 -513
390 68 702
627 71 -97
753 110 -859
793 788 649
445 888 30
524 228 -379
228 795 -306
653 159 296
23 534 -460
385 359 270
435 466 -991
93 248 -996
838 546 -232
12 293 -461
264 113 -734
739 165 -93
180 582 -604
89 503 -83
361 218 -916
507 328 707
50 173 -952
54 73 906
88 351 -95
814 295 -289
410 479 -438
530 223 -503
465 878 -332
417 477 699
506 239 -165
106 662 807
69 616 -195
889 731 -975
733 448 718
604 149 -130
426 81 -923
456 762 -981
682 653 931
511 689 916
154 681 -929
20 192 -711
94 641 889
160 480 -399
804 484 -661
828 30 -929
677 489 504
137 339 259
838 471 -705
870 893 -470
450 297 745
239 286 -633
606 289 -715
549 737 406
519 851 -132
868 334 372
5 40 -987
152 851 -160
413 28 -68
150 263 -951
5 558 -512
493 231 692
770 627 -265
862 153 -824
898 416 -67
367 274 721
284 752 -488
338 549 512
533 143 -330
835 606 581
99 541 624
148 515 537
790 101 448
48 488 -45
221 832 -977
109 283 449
158 332 100
216 86 -448
771 551 118
205 420 -64
239 102 -877
134 71 -541
715 262 90
433 227 997
891 719 -725
869 359 202
727 694 -560
51 376 313
172 440 613
891 261 -618
44 398 -273
331 491 773
90 878 971
307 430 -122
357 692 -497
567 576 -568
815 634 997
896 610 379
132 451 833
879 543 732
642 688 -95
163 222 207
774 336 497
173 125 938
149 876 19
337 93 -651
566 128 -362
263 587 -359
729 596 757
783 28 -254
267 356 -30
279 166 152
520 430 -972
266 571 -983
272 648 307
185 857 -424
826 113 -594
452 680 -634
531 606 -86
707 891 -228
338 701 622
766 320 340
290 216 679
606 32 632
353 341 -862
478 186 -823
154 138 -750
369 437 987
112 898 751
689 857 -406
891 506 -468
81 10 179
794 694 -313
862 471 -645
375 549 -612
170 531 -269
387 7 795
729 252 -588
6 787 -400
226 507 279
461 830 267
125 459 -455
15 513 724
287 396 -307
557 352 -387
269 263 -595
798 270 959
496 396 -600
618 57 -633
104 356 239
139 817 -684
615 468 386
673 600 -813
530 340 916
638 248 -437
760 437 269
502 291 751
548 262 292
576 544 -867
809 120 -108
17 304 668
148 177 304
449 90 -885
822 775 158
607 273 269
391 806 -545
150 848 -941
422 4 -228
637 882 -705
282 278 -531
119 394 -771
328 665 43
173 776 -163
31 128 -996
550 526 -937
172 482 -588
38 799 -77
248 846 -381
36 685 605
265 220 274
504 732 945
884 236 -225
557 330 -345
358 97 -606
182 671 -513
882 702 372
541 261 -784
703 757 -616
487 266 -637
131 534 -982
30 557 -283
195 799 813
300 874 866
454 427 286
495 742 -857
229 290 -162
234 678 -713
870 502 118
694 134 -673
562 304 -236
358 725 137
889 371 -70
495 713 276
400 89 525
89 642 -636
466 836 536
144 780 928
743 694 -777
789 833 113
677 775 -865
69 359 48
842 682 77
569 139 -925
702 672 426
308 582 -717
246 44 -393
571 39 -573
380 661 -227
727 213 -885
692 545 -649
738 163 525
372 187 472
865 872 -381
805 222 227
137 810 69
125 879 330
311 496 -769
182 698 -459
426 882 -974
792 519 -210
651 106 601
879 191 -39
515 711 202
774 861 -592
739 590 625
610 182 -356
877 417 -65
600 698 649
14 345 420
173 222 -47
607 558 242
235 356 -381
266 797 476
191 204 -672
396 424 737
178 732 531
505 571 708
340 833 -950
451 311 672
338 592 -335
881 41 802
282 286 893
689 12 -754
439 423 74
187 397 -347
209 340 -827
95 301 558
628 412 -23
689 3 -421
469 543 38
318 214 754
848 45 -33
137 362 206
134 409 -305
190 345 -466
774 7 -583
492 667 678
166 669 -133
679 820 244
821 12 -800
4 646 -304
805 742 -760
453 314 170
745 540 707
774 850 -604
281 790 222
789 660 -286
818 319 7
675 579 -273
767 648 765
456 60 -646
356 329 707
16 98 -529
3 513 386
237 327 723
566 865 31
275 87 583
578 460 296
710 347 -768
210 307 -125
849 818 70
430 599 337
407 871 181
15 664 534
367 438 -470
402 189 -828
600 743 -900
1 612 699
180 706 -407
248 352 549
744 895 696
453 126 741
861 266 -826
865 501 563
123 413 -362
741 526 385
662 761 -419
556 870 62
425 99 -531
112 877 141
206 577 402
162 749 -411
707 24 253
632 146 -398
891 804 900
254 869 -133
390 874 -469
638 558 736
68 875 126
851 761 0
93 427 271
79 847 -280
68 58 117
655 645 415
42 754 702
685 586 315
475 386 660
13 428 -730
100 754 -538
813 379 377
129 746 -943
394 280 -859
324 389 591
283 322 -889
16 805 -114
622 174 521
358 874 824
808 811 649
614 188 -700
791 481 376
716 451 558
376 812 223
765 23 565
510 444 116
785 709 685
370 15 -265
175 648 -384
630 542 169
787 537 -331
112 767 398
126 292 -498
566 743 247
874 270 -840
119 263 647
192 27 183
268 892 -125
190 32 -296
580 663 -381
274 289 472
693 311 475
286 861 389
168 245 -483
621 230 968
406 73 -466
521 15 609
59 257 -759
54 148 674
302 674 -489
561 381 478
851 106 -136
463 762 834
360 29 -940
254 383 579
73 335 870
397 343 599
5 569 -20
695 805 190
829 601 -377
743 289 -782
823 790 -166
164 820 881
560 586 -610
404 719 -906
588 180 749
478 311 540
523 538 161
527 420 -442
78 196 -136
153 766 -457
163 575 -465
432 297 233
392 723 -18
484 640 184
570 559 969
73 486 -400
90 314 -599
525 712 863
291 103 738
389 91 805
312 368 -726
776 794 163
580 539 -127
832 309 762
362 257 930
125 279 334
479 568 188
696 769 -729
2 301 870
207 477 155
584 650 -175
70 85 -463
873 570 606
43 490 223
360 664 592
624 220 -474
633 809 -971
283 563 -493
520 566 605
398 780 -309
677 277 481
511 271 973
28 334 426
180 263 704
673 827 -203
664 305 -192
119 231 -980
289 34 -739
429 758 907
642 27 -819
514 714 600
545 332 -561
155 217 -790
448 311 980
752 871 -577
665 840 -372
306 248 213
323 682 -148
604 219 -195
818 23 394
721 464 922
570 119 366
151 226 -926
881 766 -930
368 346 -806
744 808 -479
458 517 -78
344 325 -193
234 40 225
627 723 716
771 329 269
485 869 -899
28 880 988
763 542 588
11 255 340
463 499 650
528 162 975
30 503 159
56 386 -472
249 467 -670
237 483 981
146 496 638
662 545 160
402 547 -995
670 366 148
717 783 242
716 231 622
309 165 -918
109 824 149
9 11 -313
414 842 -16
164 755 184
255 105 -50
261 458 -65
78 816 473
828 626 -702
438 632 380
411 394 48
218 830 919
819 291 -970
83 128 -753
48 145 -946
364 840 167
715 749 -840
621 657 714
385 830 -195
84 74 -539
552 541 -173
47 635 -85
224 880 186
368 899 -898
347 451 978
727 467 484
420 61 -688
143 747 130
426 341 -215
831 712 -98
828 617 323
284 220 657
292 500 380
864 647 -972
418 632 381
689 260 65
787 3 -554
655 180 468
306 617 141
621 62 800
238 653 89
3 491 -43
808 91 473
164 244 -510
270 604 -970
852 704 633
884 204 356
563 530 -646
344 880 194
340 609 -448
255 756 -197
599 758 296
583 832 892
450 882 -892
715 91 349
636 689 -714
336 202 -752
663 738 790
844 894 295
768 471 -925
676 357 -348
35 33 674
410 523 476
162 357 781
156 811 572
327 686 -88
190 174 452
233 242 -763
805 573 -203
151 318 810
796 7 -911
503 800 622
322 243 -407
573 246 -229
412 326 -25
8 791 -147
650 795 -152
887 199 -494
577 300 -556
857 71 -502
469 685 -375
333 857 75
24 404 630
478 149 910
729 749 183
9 762 490
76 727 -6
495 23 -999
639 432 187
650 295 701
192 21 -456
192 494 -816
137 638 -290
588 157 370
475 898 -438
834 217 289
687 230 -25
443 296 970
725 136 214
520 296 820
340 804 -501
349 211 505
333 554 -604
116 249 240
160 723 960
755 396 -540
9 411 -128
695 253 -140
575 460 346
227 717 225
370 251 266
592 804 -546
194 190 892
865 869 89
854 88 -525
680 856 -322
794 20 -204
472 530 14
644 379 -680
58 381 354
200 670 553
243 757 648
806 370 264
78 339 844
72 232 125
443 530 251
160 806 -574
178 860 -950
673 473 787
437 184 -370
95 585 44
755 753 844
316 785 -883
330 814 243
162 31 153
196 346 158
31 176 124
232 621 392
529 568 -119
246 803 561
696 400 8
174 789 200
588 17 601
210 846 -395
631 748 113
546 729 850
803 21 337
14 305 571
756 560 -289
115 583 -352
846 170 262
763 165 741
815 489 -160
692 808 880
478 35 -375
482 646 -103
96 133 -416
756 40 -719
162 126 577
19 846 945
268 237 404
319 777 313
266 436 321
414 45 290
222 508 103
124 684 510
447 607 -495
589 549 -193
467 173 -389
366 774 -479
317 831 767
138 853 -447
749 349 891
165 808 -945
682 724 617
683 135 -245
220 576 779
716 490 -722
489 443 149
28 249 70
791 518 423
707 851 662
733 112 45
725 51 -903
216 130 -672
254 865 362
189 188 625
130 636 -621
247 99 -678
207 195 -654
202 305 458
292 315 95
538 200 -413
444 255 341
616 399 26
706 654 -796
193 340 -404
308 531 255
460 697 676
689 94 91
654 468 176
614 774 167
46 349 788
338 565 -821
566 892 422
495 656 358
487 525 740
777 358 894
734 742 387
3 436 -102
252 615 869
755 395 56
840 444 -797
687 71 538
583 41 -578
876 36 -820
664 745 -966
413 673 -828
506 32 869
422 358 -204
769 421 657
556 580 -771
251 676 461
507 719 -250
670 154 122
102 87 -985
76 783 -336
21 188 544
642 698 -989
225 736 -812
486 416 589
838 363 -516
588 387 -252
668 842 340
672 705 375
834 514 998
69 240 744
648 749 -96
265 723 550
848 202 347
286 111 247
278 190 216
391 682 -940
209 68 135
38 187 -48
140 4 -560
71 259 -836
796 693 -855
427 578 805
886 276 537
180 167 791
861 200 596
455 780 -935
395 383 485
660 750 670
676 401 -255
24 619 -266
318 127 -563
76 526 297
810 542 328
535 662 295
759 17 752
161 871 -331
252 534 268
559 628 211
838 62 -519
76 889 0
227 312 627
42 539 -347
266 435 -850
838 229 479
97 332 -919
859 10 -124
429 81 -231
608 4 731
462 368 598
625 564 112
69 549 164
375 24 824
251 134 308
326 340 700
169 81 -763
628 11 149
525 790 826
307 192 -448
861 659 652
583 552 986
836 697 -439
609 755 -835
97 144 -260
565 589 -881
83 50 902
307 895 982
899 417 141
346 605 227
418 697 673
608 737 -285
386 32 -503
114 337 85
52 123 -868
39 217 -29
557 519 -992
590 154 -853
188 375 -528
262 862 -455
4 746 274
880 743 -349
217 358 720
90 173 -248
571 538 -651
198 110 -915
500 804 394
453 886 771
336 483 928
320 526 -204
828 446 441
31 744 451
59 220 409
82 26 376
845 206 647
444 252 67
317 470 507
388 153 180
213 787 -388
835 119 -306
625 454 -891
167 536 435
598 582 327
619 385 311
664 274 -576
56 134 -787
752 197 433
344 809 -888
441 465 852
106 83 119
171 837 445
548 11 -189
833 678 -953
435 392 -470
868 634 -771
273 92 312
280 450 -819
570 775 305
107 835 561
234 149 -195
165 419 619
297 262 -976
653 128 -27
214 513 58
414 804 -314
862 809 -446
549 586 986
147 587 -574
640 38 -753
864 329 268
126 582 356
565 440 -451
270 263 810
727 856 860
651 97 572
412 739 675
319 832 -336
16 456 417
1 614 -752
858 692 -631
889 76 531
201 184 1000
365 648 454
551 793 -899
325 310 414
437 51 -154
716 323 -522
221 490 -997
683 661 34
52 572 416
341 379 21
387 600 -649
192 486 -162
172 379 -768
415 804 -56
896 558 -794
507 645 941
209 687 209
311 582 351
98 438 232
475 222 -46
681 156 -75
838 112 -197
625 556 767
639 405 616
336 524 655
309 636 -183
348 446 891
748 118 40
114 727 42
836 892 -312
175 74 247
791 313 343
150 278 567
442 583 579
121 415 -255
742 359 724
429 282 -993
247 123 -584
478 279 -576
415 517 -644
259 309 329
255 79 344
315 119 -507
496 282 -850
117 703 597
106 783 191
786 451 514
778 84 -115
675 762 240
853 351 -705
